ILCE_ORJ,MAHALLE_ORJ,ALAN_M2,NUFUS_2025,TAHMINI_NUFUS_2026,TAHMINI_NUFUS_2027,XGB_TAHMINI_NUFUS_2026,XGB_TAHMINI_NUFUS_2027,KISI_BASI_M2_2025,XGB_KISI_BASI_M2_2026,XGB_KISI_BASI_M2_2027,HEDEF_ALAN_M2_2025,HEDEF_ALAN_M2_XGB_2026,HEDEF_ALAN_M2_XGB_2027,EKLENMESI_GEREKEN_ALAN_M2_2025,EKLENMESI_GEREKEN_ALAN_M2_XGB_2026,EKLENMESI_GEREKEN_ALAN_M2_XGB_2027,XGB_RISK_2025,XGB_RISK_2026,XGB_RISK_2027,ESLESME_TURU
Narlidere,Sahilevleri Mah.,7774.0,2016,2002,1989,1968,1968,3.8561507936507935,3.9502032520325203,3.9502032520325203,3024.0,2952.0,2952.0,0.0,0.0,0.0,0,0,0,EXACT
Narlidere,Yenikale Mah.,31728.0,5217,5182,5147,5253,5253,6.0816561242093155,6.039977155910908,6.039977155910908,7825.5,7879.5,7879.5,0.0,0.0,0.0,0,0,0,EXACT
Narlidere,Camtepe Mah.,14941.0,5952,5912,5873,5881,5720,2.5102486559139785,2.540554327495324,2.612062937062937,8928.0,8821.5,8580.0,0.0,0.0,0.0,0,0,0,EXACT
Narlidere,Catalkaya Mah.,20855.0,6488,6445,6401,6526,6526,3.2143958076448826,3.195678823168863,3.195678823168863,9732.0,9789.0,9789.0,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Ataturk Mah.,6700.0,1696,1772,1852,1736,1785,3.9504716981132075,3.859447004608295,3.753501400560224,2544.0,2604.0,2677.5,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Bengiler Mah.,9800.0,2670,2790,2915,2739,2820,3.6704119850187267,3.5779481562614093,3.475177304964539,4005.0,4108.5,4230.0,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Beyler Mah.,1700.0,342,357,373,353,362,4.970760233918129,4.81586402266289,4.696132596685083,513.0,529.5,543.0,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Camikebir Mah.,29841.0,9997,10446,10915,10410,10818,2.984995498649595,2.86657060518732,2.7584581253466447,14995.5,15615.0,16227.0,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Cumhuriyet Mah.,14000.0,1597,1669,1744,1645,1690,8.766437069505322,8.51063829787234,8.284023668639053,2395.5,2467.5,2535.0,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Duzce Mah.,12850.0,1503,1570,1641,1603,1645,8.54956753160346,8.01621958827199,7.811550151975684,2254.5,2404.5,2467.5,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Godence Mah.,1100.0,337,352,368,352,362,3.264094955489614,3.125,3.0386740331491713,505.5,528.0,543.0,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Golcuk Mah.,1000.0,137,143,150,149,161,7.299270072992701,6.7114093959731544,6.211180124223603,205.5,223.5,241.5,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Hidirlik Mah.,27779.0,7076,7394,7726,7356,7673,3.9258055398530245,3.776373028820011,3.6203570963117424,10614.0,11034.0,11509.5,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Kavakdere Mah.,1000.0,308,322,336,325,337,3.2467532467532467,3.076923076923077,2.9673590504451037,462.0,487.5,505.5,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Mersin Alani Mah.,9563.0,3282,3429,3583,3367,3455,2.913772090188909,2.84021384021384,2.767872648335745,4923.0,5050.5,5182.5,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Orhanli Mah.,13040.0,1426,1490,1557,1469,1515,9.14446002805049,8.876786929884275,8.607260726072607,2139.0,2203.5,2272.5,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Payamli Mah.,19168.0,1776,1856,1939,1866,1922,10.792792792792794,10.272240085744908,9.972944849115505,2664.0,2799.0,2883.0,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Sigacik Mah.,17160.0,4273,4465,4665,4436,4645,4.015913877837585,3.8683498647430117,3.6942949407965555,6409.5,6654.0,6967.5,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Tepecik Mah.,12438.0,2018,2109,2203,2102,2198,6.163528245787909,5.917221693625119,5.658780709736123,3027.0,3153.0,3297.0,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Turgut Mah.,5646.0,392,410,428,413,429,14.403061224489797,13.670702179176756,13.160839160839162,588.0,619.5,643.5,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Ulamis Mah.,7197.0,3107,3247,3392,3238,3363,2.316382362407467,2.2226683137739345,2.1400535236396077,4660.5,4857.0,5044.5,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Camtepe Mah.,855.0,126,132,138,139,149,6.785714285714286,6.151079136690647,5.738255033557047,189.0,208.5,223.5,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Colak Ibrahim Bey Mah.,10000.0,4633,4841,5058,4837,4982,2.158428663932657,2.067397146991937,2.007226013649137,6949.5,7255.5,7473.0,0.0,0.0,0.0,0,0,0,EXACT
Seferihisar,Ihsaniye Mah.,2069.0,100,104,109,112,125,20.69,18.473214285714285,16.552,150.0,168.0,187.5,0.0,0.0,0.0,0,0,0,EXACT
Selcuk,14 Mayis Mah.,15805.0,7244,7223,7203,7176,7176,2.1818056322473773,2.202480490523969,2.202480490523969,10866.0,10764.0,10764.0,0.0,0.0,0.0,0,0,0,EXACT
Selcuk,Acarlar Mah.,3207.0,388,387,386,396,396,8.265463917525773,8.098484848484848,8.098484848484848,582.0,594.0,594.0,0.0,0.0,0.0,0,0,0,EXACT
Selcuk,Ataturk Mah.,11942.0,7953,7930,7908,7919,7919,1.5015717339368793,1.508018689228438,1.508018689228438,11929.5,11878.5,11878.5,0.0,0.0,0.0,0,0,0,EXACT
Selcuk,Barutcu Mah.,1000.0,142,142,141,144,146,7.042253521126761,6.944444444444445,6.8493150684931505,213.0,216.0,219.0,0.0,0.0,0.0,0,0,0,EXACT
Selcuk,Belevi Mah.,10990.0,1888,1883,1877,1870,1870,5.820974576271187,5.877005347593583,5.877005347593583,2832.0,2805.0,2805.0,0.0,0.0,0.0,0,0,0,EXACT
Selcuk,Cumhuriyet Mah.,21122.0,7107,7087,7067,7176,7176,2.971999437174617,2.943422519509476,2.943422519509476,10660.5,10764.0,10764.0,0.0,0.0,0.0,0,0,0,EXACT
Selcuk,Gokcealan Mah.,8380.0,984,981,978,990,990,8.516260162601625,8.464646464646465,8.464646464646465,1476.0,1485.0,1485.0,0.0,0.0,0.0,0,0,0,EXACT
Selcuk,Havutculu Mah.,4862.0,249,248,248,251,252,19.526104417670684,19.37051792828685,19.293650793650794,373.5,376.5,378.0,0.0,0.0,0.0,0,0,0,EXACT
Selcuk,Sultaniye Mah.,750.0,36,36,36,43,45,20.833333333333332,17.441860465116278,16.666666666666668,54.0,64.5,67.5,0.0,0.0,0.0,0,0,0,EXACT
Selcuk,Camlik Mah.,20364.0,980,977,974,990,990,20.779591836734692,20.56969696969697,20.56969696969697,1470.0,1485.0,1485.0,0.0,0.0,0.0,0,0,0,EXACT
Selcuk,Isa Bey Mah.,20993.0,2585,2578,2570,2587,2587,8.121083172147001,8.114804793196752,8.114804793196752,3877.5,3880.5,3880.5,0.0,0.0,0.0,0,0,0,EXACT
Selcuk,Sirince Mah.,2326.0,461,460,458,456,456,5.045553145336226,5.100877192982456,5.100877192982456,691.5,684.0,684.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Adnan Menderes Mah.,16708.0,5014,4998,4981,4938,4938,3.3322696449940166,3.383556095585257,3.383556095585257,7521.0,7407.0,7407.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Akkoyunlu Mah.,2092.0,456,455,453,456,456,4.587719298245614,4.587719298245614,4.587719298245614,684.0,684.0,684.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Akmescit Mah.,1923.0,457,456,454,456,456,4.207877461706784,4.217105263157895,4.217105263157895,685.5,684.0,684.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Akyurt Mah.,1725.0,366,365,364,367,369,4.713114754098361,4.700272479564033,4.67479674796748,549.0,550.5,553.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Akcasehir Mah.,1303.0,213,212,212,211,210,6.117370892018779,6.1753554502369665,6.204761904761905,319.5,316.5,315.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Alacali Mah.,1170.0,228,227,227,229,229,5.131578947368421,5.109170305676856,5.109170305676856,342.0,343.5,343.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Alayli Mah.,1216.0,224,223,223,220,220,5.428571428571429,5.527272727272727,5.527272727272727,336.0,330.0,330.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Armutlu Mah.,325.0,46,46,46,56,62,7.065217391304348,5.803571428571429,5.241935483870968,69.0,84.0,93.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Ataturk Mah.,21602.0,6153,6133,6113,6175,6175,3.510807736063709,3.4982995951417,3.4982995951417,9229.5,9262.5,9262.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Ayaklikiri Mah.,1291.0,302,301,300,301,301,4.274834437086093,4.289036544850498,4.289036544850498,453.0,451.5,451.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Baskoy Mah.,794.0,454,453,451,454,454,1.748898678414097,1.748898678414097,1.748898678414097,681.0,681.0,681.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Boynuyogun Mah.,1589.0,326,325,324,326,326,4.874233128834356,4.874233128834356,4.874233128834356,489.0,489.0,489.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Buyukkale Mah.,2228.0,463,461,460,464,464,4.8120950323974085,4.801724137931035,4.801724137931035,694.5,696.0,696.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Buyukkemerdere Mah.,1732.0,359,358,357,367,369,4.8245125348189415,4.7193460490463215,4.693766937669377,538.5,550.5,553.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Buyukkomurcu Mah.,1498.0,318,317,316,314,314,4.710691823899371,4.770700636942675,4.770700636942675,477.0,471.0,471.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Cambazli Mah.,1022.0,252,251,250,252,252,4.055555555555555,4.055555555555555,4.055555555555555,378.0,378.0,378.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Cumhuriyet Mah.,15561.0,3545,3533,3522,3536,3536,4.389562764456982,4.400735294117647,4.400735294117647,5317.5,5304.0,5304.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Dallik Mah.,716.0,316,315,314,314,314,2.2658227848101267,2.2802547770700636,2.2802547770700636,474.0,471.0,471.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Dagdere Mah.,520.0,325,324,323,326,326,1.6,1.5950920245398772,1.5950920245398772,487.5,489.0,489.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Derebasi Mah.,1872.0,840,837,835,842,842,2.2285714285714286,2.223277909738717,2.223277909738717,1260.0,1263.0,1263.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Dereli Mah.,1100.0,260,259,258,261,261,4.230769230769231,4.21455938697318,4.21455938697318,390.0,391.5,391.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Dibekci Mah.,585.0,76,76,76,79,82,7.697368421052632,7.405063291139241,7.134146341463414,114.0,118.5,123.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Doyranli Mah.,1408.0,286,285,284,290,290,4.923076923076923,4.855172413793103,4.855172413793103,429.0,435.0,435.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Duatepe Mah.,10143.0,374,373,372,372,372,27.120320855614974,27.266129032258064,27.266129032258064,561.0,558.0,558.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Ertugrul Mah.,1095.0,650,648,646,651,651,1.6846153846153846,1.6820276497695852,1.6820276497695852,975.0,976.5,976.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Eskioba Mah.,2051.0,481,479,478,479,479,4.264033264033264,4.281837160751566,4.281837160751566,721.5,718.5,718.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Egridere Mah.,1700.0,612,610,608,613,613,2.7777777777777777,2.7732463295269167,2.7732463295269167,918.0,919.5,919.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Fatih Mah.,69211.0,11988,11949,11910,11993,11995,5.773356690023356,5.770949720670391,5.769987494789496,17982.0,17989.5,17992.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Gokcen Mah.,20805.0,926,923,920,922,899,22.467602591792655,22.565075921908893,23.14238042269188,1389.0,1383.0,1348.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Halkapinar Mah.,1700.0,159,158,158,159,159,10.69182389937107,10.69182389937107,10.69182389937107,238.5,238.5,238.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Hasancavuslar Mah.,643.0,150,150,149,152,152,4.286666666666667,4.230263157894737,4.230263157894737,225.0,228.0,228.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Hisarlik Mah.,288.0,188,187,187,190,190,1.5319148936170213,1.5157894736842106,1.5157894736842106,282.0,285.0,285.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Hurriyet Mah.,24542.0,8683,8655,8626,8613,8613,2.826442473799378,2.849413676999884,2.849413676999884,13024.5,12919.5,12919.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Isiklar Mah.,1000.0,460,458,457,456,456,2.1739130434782608,2.192982456140351,2.192982456140351,690.0,684.0,684.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Isikli Mah.,3475.0,742,740,737,735,727,4.683288409703504,4.727891156462585,4.779917469050894,1113.0,1102.5,1090.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Kaplan Mah.,713.0,108,108,107,111,115,6.601851851851852,6.423423423423423,6.2,162.0,166.5,172.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Karaca Ali Mah.,1224.0,233,232,231,232,232,5.253218884120171,5.275862068965517,5.275862068965517,349.5,348.0,348.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Karateke Mah.,2136.0,558,556,554,545,543,3.827956989247312,3.9192660550458718,3.9337016574585637,837.0,817.5,814.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Kireli Mah.,2664.0,669,667,665,651,651,3.9820627802690582,4.092165898617512,4.092165898617512,1003.5,976.5,976.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Kocaaliler Mah.,741.0,81,81,80,82,91,9.148148148148149,9.036585365853659,8.142857142857142,121.5,123.0,136.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Kursak Mah.,1353.0,154,153,153,154,154,8.785714285714286,8.785714285714286,8.785714285714286,231.0,231.0,231.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Kurdullu Mah.,680.0,282,281,280,278,278,2.4113475177304964,2.446043165467626,2.446043165467626,423.0,417.0,417.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Kucukburun Mah.,484.0,143,143,142,145,147,3.3846153846153846,3.3379310344827586,3.292517006802721,214.5,217.5,220.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Kucukkale Mah.,1557.0,212,211,211,210,210,7.34433962264151,7.414285714285715,7.414285714285715,318.0,315.0,315.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Kucukkemerdere Mah.,916.0,593,591,589,595,595,1.5446880269814502,1.5394957983193278,1.5394957983193278,889.5,892.5,892.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Kucukkomurcu Mah.,640.0,120,120,119,123,123,5.333333333333333,5.203252032520325,5.203252032520325,180.0,184.5,184.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Kirtepe Mah.,3532.0,439,438,436,438,438,8.045558086560364,8.06392694063927,8.06392694063927,658.5,657.0,657.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Kizilcahavlu Mah.,2194.0,473,471,470,479,479,4.638477801268499,4.580375782881002,4.580375782881002,709.5,718.5,718.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Mahmutlar Mah.,1040.0,324,323,322,326,326,3.2098765432098766,3.1901840490797544,3.1901840490797544,486.0,489.0,489.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Mehmetler Mah.,1952.0,188,187,187,189,189,10.382978723404255,10.328042328042327,10.328042328042327,282.0,283.5,283.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Musalar Mah.,578.0,215,214,214,212,210,2.688372093023256,2.7264150943396226,2.7523809523809524,322.5,318.0,315.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Ortakoy Mah.,625.0,129,129,128,130,134,4.844961240310077,4.8076923076923075,4.664179104477612,193.5,195.0,201.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Osmancik Mah.,1225.0,257,256,255,254,254,4.766536964980545,4.822834645669292,4.822834645669292,385.5,381.0,381.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Pesrefli Mah.,1584.0,562,560,558,572,572,2.8185053380782916,2.769230769230769,2.769230769230769,843.0,858.0,858.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Saruhanli Mah.,964.0,208,207,207,210,210,4.634615384615385,4.59047619047619,4.59047619047619,312.0,315.0,315.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Sarilar Mah.,1081.0,506,504,503,507,511,2.1363636363636362,2.1321499013806706,2.11545988258317,759.0,760.5,766.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Somak Mah.,466.0,187,186,186,189,189,2.4919786096256686,2.4656084656084656,2.4656084656084656,280.5,283.5,283.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Toki Mah.,17083.0,2719,2710,2701,2721,2721,6.28282456785583,6.278206541712605,6.278206541712605,4078.5,4081.5,4081.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Topalak Mah.,444.0,161,160,160,165,165,2.7577639751552794,2.690909090909091,2.690909090909091,241.5,247.5,247.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Toparlar Mah.,436.0,105,105,104,107,108,4.152380952380953,4.074766355140187,4.037037037037037,157.5,160.5,162.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Turan Mah.,6487.0,1578,1573,1568,1590,1590,4.110899873257288,4.079874213836478,4.079874213836478,2367.0,2385.0,2385.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Turgutlu Mah.,1572.0,141,141,140,143,144,11.148936170212766,10.993006993006993,10.916666666666666,211.5,214.5,216.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Yamandere Mah.,568.0,225,224,224,230,230,2.5244444444444443,2.4695652173913043,2.4695652173913043,337.5,345.0,345.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Yemisler Mah.,482.0,92,92,91,91,91,5.239130434782608,5.2967032967032965,5.2967032967032965,138.0,136.5,136.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Yeni Mah.,2770.0,1299,1295,1291,1295,1295,2.132409545804465,2.138996138996139,2.138996138996139,1948.5,1942.5,1942.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Yenioba Mah.,1468.0,233,232,231,232,232,6.3004291845493565,6.327586206896552,6.327586206896552,349.5,348.0,348.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Yenisehir Mah.,1138.0,106,106,105,107,107,10.735849056603774,10.63551401869159,10.63551401869159,159.0,160.5,160.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Yegenli Mah.,1256.0,441,440,438,439,439,2.8480725623582765,2.861047835990888,2.861047835990888,661.5,658.5,658.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Cayirli Mah.,425.0,264,263,262,262,262,1.6098484848484849,1.6221374045801527,1.6221374045801527,396.0,393.0,393.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Cerikozu Mah.,663.0,342,341,340,342,342,1.9385964912280702,1.9385964912280702,1.9385964912280702,513.0,513.0,513.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Ciniyeri Mah.,2121.0,557,555,553,545,543,3.807899461400359,3.891743119266055,3.9060773480662982,835.5,817.5,814.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Cobankoy Mah.,1998.0,260,259,258,261,261,7.684615384615385,7.655172413793103,7.655172413793103,390.0,391.5,391.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Cukurkoy Mah.,916.0,129,129,128,129,129,7.10077519379845,7.10077519379845,7.10077519379845,193.5,193.5,193.5,0.0,0.0,0.0,0,0,0,EXACT
Tire,Uzumler Mah.,1679.0,169,168,168,174,176,9.934911242603551,9.649425287356323,9.539772727272727,253.5,261.0,264.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Ibni Melek Mah.,15488.0,4525,4510,4495,4492,4492,3.4227624309392266,3.447907390917186,3.447907390917186,6787.5,6738.0,6738.0,0.0,0.0,0.0,0,0,0,EXACT
Tire,Ihsaniye Mah.,13300.0,1856,1850,1844,1856,1856,7.165948275862069,7.165948275862069,7.165948275862069,2784.0,2784.0,2784.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,19 Mayis Mah.,26663.0,832,852,873,835,861,32.046875,31.931736526946107,30.96747967479675,1248.0,1252.5,1291.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Ahmetli Mah.,158182.0,1006,1030,1056,1012,1046,157.23856858846918,156.30632411067194,151.22562141491395,1509.0,1518.0,1569.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Arslanlar Mah.,7210.0,838,858,879,860,868,8.60381861575179,8.383720930232558,8.306451612903226,1257.0,1290.0,1302.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Atalan Mah.,1692.0,462,473,485,471,471,3.6623376623376624,3.5923566878980893,3.5923566878980893,693.0,706.5,706.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Bahcelievler Mah.,12980.0,5274,5402,5534,5394,5511,2.461130072051574,2.406377456433074,2.3552894211576847,7911.0,8091.0,8266.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Bozkoy Mah.,2344.0,455,466,477,462,471,5.151648351648352,5.073593073593074,4.976645435244161,682.5,693.0,706.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Bulbuldere Mah.,1700.0,170,174,178,179,186,10.0,9.497206703910615,9.13978494623656,255.0,268.5,279.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Cumhuriyet Mah.,22256.0,10377,10630,10888,10656,10897,2.144743182037198,2.0885885885885886,2.042396989997247,15565.5,15984.0,16345.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Dagkizilca Mah.,6207.0,961,984,1008,975,975,6.458896982310094,6.366153846153846,6.366153846153846,1441.5,1462.5,1462.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Demirci Mah.,5262.0,517,530,542,520,520,10.177949709864604,10.11923076923077,10.11923076923077,775.5,780.0,780.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Dirmil Mah.,4664.0,741,759,778,749,758,6.294197031039136,6.226969292389853,6.153034300791557,1111.5,1123.5,1137.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Duverlik Mah.,1315.0,167,171,175,169,179,7.874251497005988,7.781065088757397,7.346368715083799,250.5,253.5,268.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Ertugrul Mah.,37819.0,19213,19681,20160,19740,20139,1.9684068078904908,1.915856129685917,1.8778986046973534,28819.5,29610.0,30208.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Egerci Mah.,219450.0,1028,1053,1079,1046,1046,213.4727626459144,209.79923518164435,209.79923518164435,1542.0,1569.0,1569.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Fevzi Cakmak Mah.,34260.0,15461,15837,16223,15880,16807,2.2158980661018046,2.1574307304785894,2.0384363657999645,23191.5,23820.0,25210.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Gazi Mustafa Kemal Mah.,5500.0,1090,1117,1144,1099,1099,5.045871559633028,5.004549590536851,5.004549590536851,1635.0,1648.5,1648.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Golluce Mah.,91800.0,650,666,682,669,669,141.23076923076923,137.21973094170403,137.21973094170403,975.0,1003.5,1003.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Helvaci Mah.,1288.0,218,223,229,225,234,5.908256880733945,5.724444444444444,5.504273504273504,327.0,337.5,351.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Kaplancik Mah.,6500.0,253,259,265,260,267,25.691699604743082,25.0,24.344569288389515,379.5,390.0,400.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Karakizlar Mah.,3415.0,481,493,505,486,488,7.0997920997921,7.026748971193416,6.997950819672131,721.5,729.0,732.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Karaot Mah.,1330.0,275,282,289,282,283,4.836363636363636,4.716312056737588,4.69964664310954,412.5,423.0,424.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Karsiyaka Mah.,28375.0,2720,2786,2854,2784,2880,10.431985294117647,10.192169540229886,9.852430555555555,4080.0,4176.0,4320.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Kazim Karabekir Mah.,15800.0,3368,3450,3534,3415,3547,4.6912114014251785,4.626647144948755,4.454468564984494,5052.0,5122.5,5320.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Kuscuburun Mah.,16370.0,1900,1946,1994,1957,1991,8.615789473684211,8.364844149207972,8.221998995479659,2850.0,2935.5,2986.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Kirbas Mah.,1275.0,234,240,246,239,239,5.448717948717949,5.334728033472803,5.334728033472803,351.0,358.5,358.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Muratbey Mah.,63546.0,24226,24816,25420,24537,24453,2.6230496161149177,2.589803154419856,2.598699546067967,36339.0,36805.5,36679.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Mustafa Kemal Ataturk Mah.,5982.0,1028,1053,1079,1042,1042,5.819066147859922,5.74088291746641,5.74088291746641,1542.0,1563.0,1563.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Naime Mah.,2420.0,292,299,306,297,303,8.287671232876713,8.148148148148149,7.986798679867987,438.0,445.5,454.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Ormankoy Mah.,4720.0,290,297,304,295,303,16.275862068965516,16.0,15.577557755775578,435.0,442.5,454.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Ortakoy Mah.,11744.0,101,103,106,108,118,116.27722772277228,108.74074074074075,99.52542372881356,151.5,162.0,177.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Pamukyazi Mah.,138250.0,2136,2188,2241,2175,2234,64.72378277153558,63.5632183908046,61.88451208594449,3204.0,3262.5,3351.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Pancar Mah.,3222.0,1907,1953,2001,1956,1990,1.6895647614053486,1.647239263803681,1.6190954773869346,2860.5,2934.0,2985.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Saipler Mah.,780.0,264,270,277,267,276,2.9545454545454546,2.9213483146067416,2.8260869565217392,396.0,400.5,414.0,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Saglik Mah.,1167.0,141,144,148,148,155,8.27659574468085,7.885135135135135,7.529032258064516,211.5,222.0,232.5,0.0,0.0,0.0,0,0,0,EXACT
Torbali,Taskesik Mah.,1540.0,526,539,552,539,552,2.9277566539923954,2.857142857142857,2.789855072463768,789.0,808.5,828.0,0.0,0.0,0.0,0,0,0,EXACT
